ORIGINAL,uri
"Benítez, Jaime, 1908-2001",/agents/people/8059
"Annenberg, Walter H., 1908-2002",/agents/people/8060
"Galbraith, John Kenneth, 1908-2006.",/agents/people/8061
"Stanton, Frank, 1908-2006",/agents/people/8062
"Penney, William George, Sir, 1909-",/agents/people/8063
"Ball, George W., 1909-",/agents/people/8064
"Bradbury, Norris Edwin, 1909-",/agents/people/8065
"Brown, Sanford Abbott, 1909-",/agents/people/8066
"Coleman, Richard, 1909-",/agents/people/8067
"Deming, Olcott Hawthorne, 1909-",/agents/people/8068
"Eggertsen, Claude A. (Claude Andrew), 1909-",/agents/people/8069
"Evans, John Wainwright, 1909-",/agents/people/8070
"Fagen, Frank, 1909-",/agents/people/8071
"Fauri, Fedele Frederick, 1909-",/agents/people/8072
"Gilfillan, Lauren, 1909-",/agents/people/8073
"Hicks, Welmer K., 1909-",/agents/people/8074
"Hunt, Alma, 1909-",/agents/people/8075
"Keatley, Vivien B. (Vivien Bulloch), 1909-",/agents/people/8076
"Kennedy, Elizabeth Earhart, 1909-",/agents/people/8077
"Lincoln, Lawrence J. (Lawrence Joseph), 1909-",/agents/people/8078
"Ludwig, Frederick Edwin, 1909-",/agents/people/8079
"Martin, John Butlin, 1909-",/agents/people/8080
"Morrow, E. Frederic (Everett Frederic), 1909-",/agents/people/8081
"Pagano, Joseph F., 1909-",/agents/people/8082
"Palmer, F. R., 1909-",/agents/people/8083
"Robinson, Hubert Nelson, 1909-",/agents/people/8084
"Scripps, Edward Wyllis, 1909-",/agents/people/8085
"Stasheff, Edward, 1909-",/agents/people/8086
"Szwarc, Michael M., 1909-",/agents/people/8087
"Thornburgh, Lucille, 1909-",/agents/people/8088
"Trevor, John B., 1909-",/agents/people/8089
"Wilson, Robert Carlton, 1909-",/agents/people/8090
"Yorty, Samuel William, 1909-",/agents/people/8091
"Todd, Michael, 1909-1958.",/agents/people/8092
"Sjahrir, Sutan, 1909-1966.",/agents/people/8093
"Edwards, J. Edgar (Joseph Edgar), 1909-1973.",/agents/people/8094
"Chotiner, Murray M., 1909-1974.",/agents/people/8095
"Thant, U, 1909-1974.",/agents/people/8096
"Leonard, Justin W., 1909-1975.",/agents/people/8097
"Fauri, Federle Frederick, 1909-1981.",/agents/people/8098
"Lash, Joseph P., 1909-1987.",/agents/people/8099
"Bible, Alan, 1909-1988",/agents/people/8100
"Hughes, Richard J. (Richard Joseph), 1909-1992",/agents/people/8101
"Mills, Wilbur D. (Wilbur Daigh), 1909-1992",/agents/people/8102
"Craine, Lyle E., 1909-1993.",/agents/people/8103
"Maietta, Julia L. (Julia Luigia), 1909-1994",/agents/people/8104
"Rusk, Dean, 1909-1994",/agents/people/8105
"Bourquin, Alice, 1909-1995.",/agents/people/8106
"Herlong, Albert Sydney, 1909-1995",/agents/people/8107
"Jennings, Jesse D. (Jesse David), 1909-1997",/agents/people/8108
"Goldwater, Barry M. (Barry Morris), 1909-1998.",/agents/people/8109
"Bourquin, Jessie, 1909-1999.",/agents/people/8110
"Miller, Freeman D. (Freeman Devold), 1909-2000",/agents/people/8111
"Block, Herbert, 1909-2001.",/agents/people/8112
"Dillon, C. Douglas (Clarence Douglas), 1909-2003",/agents/people/8113
"Shelley, Howard, 1909-2003.",/agents/people/8114
"Frank, Jerome D. (Jerome David), 1909-2005.",/agents/people/8115
"McVaugh, Rogers, 1909-2009",/agents/people/8116
"Zavala, Silvio Arturo, 1909-2014.",/agents/people/8117
"Addes, George F., 1910-",/agents/people/8118
"Anderson, Tom, 1910-",/agents/people/8119
"Bishop, Dorothy H. (Dorothy Hubbard), ca. 1910-",/agents/people/8120
"Boulding, Kenneth Ewart, 1910-",/agents/people/8121
"Brams, Stanley W., 1910-",/agents/people/8122
"Brown, Henry D., 1910-",/agents/people/8123
"Campbell, Angus, 1910-",/agents/people/8124
"Crafts, Edward C. (Edward Clayton), 1910-",/agents/people/8125
"Crary, Douglas D., 1910-",/agents/people/8126
"Emrich, Richard S. M. (Richard Stanley Merrill), 1910-",/agents/people/8127
"Fischer, John, 1910-",/agents/people/8128
"Furay, Mort, 1910-",/agents/people/8129
"Griffiths, Hicks G., 1910-",/agents/people/8130
"Huebner, George J., 1910-",/agents/people/8131
"Kish, Leslie, 1910-",/agents/people/8132
"Kuchel, Thomas Henry, 1910-",/agents/people/8133
"Martindale, Arthur Ingraham, 1910-",/agents/people/8134
"Merton, Robert King, 1910-",/agents/people/8135
"O'Hara, Michael Daniel, 1910-",/agents/people/8136
"Rowe, Thomas Dudley, 1910-",/agents/people/8137
"Tobin, Richard L. (Richard Lardner), 1910-",/agents/people/8138
"Varney, Robert Nathan, 1910-",/agents/people/8139
"Vega, Art, 1910-",/agents/people/8140
"Ward, Angela Gizzi, 1910-",/agents/people/8141
"Saarinen, Eero, 1910-1961.",/agents/people/8142
"Massie, Thalia Fortescue, 1910 or 11-1963.",/agents/people/8143
"Brown, Henry D., 1910-1970",/agents/people/8144
"Spectorsky, A. C. (Auguste C.), 1910-1972.",/agents/people/8145
"Aiken, Paul C., 1910-1974",/agents/people/8146
"Martindale, Arthur Ingraham, 1910-1977",/agents/people/8147
"Meerse, Marvin M., 1910-1978.",/agents/people/8148
"Campbell, Angus, 1910-1980",/agents/people/8149
"Hare, James M. (James McNeil), 1910-1980",/agents/people/8150
"Velde, Harold Himmel, 1910-1985",/agents/people/8151
"Alsop, Joseph, 1910-1989",/agents/people/8152
"Thayer, Walter N. (Walter Nelson), 1910-1989",/agents/people/8153
"Hassen, Aliya, 1910-1990.",/agents/people/8154
"Roosevelt, Elliott, 1910-1990",/agents/people/8155
"Wagner, Robert F. (Robert Ferdinand), 1910-1991.",/agents/people/8156
"Boulding, Kenneth E. (Kenneth Ewart), 1910-1993",/agents/people/8157
"Faubus, Orval Eugene, 1910-1994",/agents/people/8158
"Peckham, Howard H. (Howard Henry), 1910-1995.",/agents/people/8159
"Celebrezze, Anthony J. (Anthony Joseph), 1910-1998",/agents/people/8160
"Morris, Wright, 1910-1998.",/agents/people/8161
"Ribicoff, Abraham, 1910-1998",/agents/people/8162
"Walsh, Patricia M., 1910-1998.",/agents/people/8163
"Kish, Leslie, 1910-2000.",/agents/people/8164
"Musgrave, Richard A. (Richard Abel), 1910-2007",/agents/people/8165
"Arnett, Judd, 1911-",/agents/people/8166
"Basch, Laura E., 1911-",/agents/people/8167
"Blatnik, John Anton, 1911-",/agents/people/8168
"Bolt, Jay A. (1911- )",/agents/people/8169
"Chambers, David L., 1911-",/agents/people/8170
"Cleveland, James M., 1911-",/agents/people/8171
"Crane, Florence R., 1911-",/agents/people/8172
"Curtis, Austin W., 1911-",/agents/people/8173
"Ericksen, Stanford C. (Stanford Clark), 1911-",/agents/people/8175
"Gallagher, Arthur, 1911-",/agents/people/8176
"Garrison, Garnet R., 1911-",/agents/people/8177
"Genske, William L., 1911-",/agents/people/8178
"Gregory, Stanley J., 1911-",/agents/people/8179
"Grewe, Wilhelm Georg, 1911-",/agents/people/8180
"Landers, Frank Michael, 1911-",/agents/people/8181
"LeFevre, Robert, 1911-",/agents/people/8182
"Lynch, Florence, 1911-",/agents/people/8183
"McNally, James Wallace, 1911-",/agents/people/8184
"Merrelli, George, 1911-",/agents/people/8185
"Plant, Marcus L.,1911-",/agents/people/8186
"Podojil, Antoinette, 1911-",/agents/people/8187
"Price, Hickman, 1911-",/agents/people/8188
"Roland, James A., 1911-",/agents/people/8189
"Ryan, Harold Martin, 1911-",/agents/people/8190
"Seitz, Frederick, 1911-",/agents/people/8191
"Smith, Allan Frederick, 1911-",/agents/people/8192
"Snow, C. P. (Charles Percy), 1911-",/agents/people/8193
"Tappes, Shelton, 1911-",/agents/people/8194
"Watt, James, 1911-",/agents/people/8195
"Williams, G. Mennen, 1911-",/agents/people/8196
"Woolner, Sidney H. (Sidney Henry), 1911-",/agents/people/8197
"Weaver, Richard L. (Richard Lee), 1911-1964.",/agents/people/8198
"Ford, James Alfred, 1911-1968.",/agents/people/8199
"Jackson, Mahalia, 1911-1972.",/agents/people/8200
"Humphrey, Hubert H. (Hubert Horatio), 1911-1978.",/agents/people/8201
"McLuhan, Marshall, 1911-1980",/agents/people/8203
"Plant, Marcus L., 1911-1984",/agents/people/8204
"Silvers, Phil, 1911-1985.",/agents/people/8205
"Robinson, William Dodd, 1911-1988.",/agents/people/8206
"Williams, G. Mennen, 1911-1988.",/agents/people/8207
"Krieger, Alex D. (Alex Dony), 1911-1991",/agents/people/8208
"Curtis, Thomas B. (Thomas Bradford), 1911-1993",/agents/people/8209
"Rogers, Will, 1911-1993",/agents/people/8210
"Caldwell, John T. (John Tyler), 1911-1995",/agents/people/8211
"Djilas, Milovan, 1911-1995.",/agents/people/8212
"Fangio, Juan Manuel, 1911-1995",/agents/people/8213
"Rogers, Ginger, 1911-1995",/agents/people/8214
"Maclean, Fitzroy, 1911-1996.",/agents/people/8215
"Jones, Bob, 1911-1997",/agents/people/8216
"Rogers, Roy, 1911-1998",/agents/people/8217
"Moss, Frank E., 1911-2003",/agents/people/8218
"Jeffrey, Mildred, 1911-2004.",/agents/people/8219
"Conard, Alfred F. (Alfred Fletcher), 1911-2009",/agents/people/8220
"Adams, Donald Earl, 1912-",/agents/people/8221
"Ayers, John C. (John Carr), 1912-",/agents/people/8222
"Baldwin, Ralph Belknap, 1912-",/agents/people/8223
"Beselson, Bernard R., 1912-",/agents/people/8224
"Borah, Woodrow Wilson, 1912-",/agents/people/8225
"Boys, Richard Charles, 1912-",/agents/people/8226
"Bully, Norman W., 1912-",/agents/people/8227
"Coleman, Creighton R., 1912-",/agents/people/8228
"Coombs, Clyde Hamilton, 1912-",/agents/people/8229
"Doherty, James F., 1912-",/agents/people/8230
"Edmondson, Frank K. (Frank Kelly), 1912-",/agents/people/8231
"Guest, Edgar A. (Edgar Albert), 1912-",/agents/people/8232
"Hayden, Martin Scholl, 1912-",/agents/people/8233
"Iglehart, Robert Leslie, 1912-",/agents/people/8234
"Lagler Karl Frank, 1912-",/agents/people/8235
"Lederle, John William, 1912-",/agents/people/8236
"Littlefair, Duncan Elliot, 1912-",/agents/people/8237
"Malcolmson, Reginald, 1912-",/agents/people/8238
"Merrill, D. Bailey, 1912-",/agents/people/8239
"Rubin, Lawrence A., 1912-",/agents/people/8240
"Schauer, Charles Hawver, 1912-",/agents/people/8241
"Schilling, Walter, 1912-",/agents/people/8242
"Willson, J. Robert (James Robert), 1912-",/agents/people/8243
"Wallenberg, Raoul, 1912-1947.",/agents/people/8244
"Price, Margaret Bayne, 1912-1968.",/agents/people/8245
"Willis, Mattie Azalia, 1912-1970.",/agents/people/8246
"Rockefeller, Winthrop, 1912-1973.",/agents/people/8247
"Boys, Richard C. (Richard Charles), 1912-1975",/agents/people/8248
"Brown, Gordon C. (Gordon Campbell), 1912-1975.",/agents/people/8249
"Hart, Philip A. (Philip Aloysius), 1912-1976.",/agents/people/8250
"Von Braun, Wernher, 1912-1977.",/agents/people/8251
"Baker, Burton L. (Burton Lowell), 1912-1978.",/agents/people/8252
"Jackson, Henry M. (Henry Martin), 1912-1983.",/agents/people/8253
"Lagler, Karl F. (Karl Frank), 1912-1985",/agents/people/8254
"Webber, Gordon, 1912-1986.",/agents/people/8255
"Axelrod, Solomon J. (Solomon Jacob), 1912-1987",/agents/people/8256
"Axelrod, Solomon Jacob, 1912-1987.",/agents/people/8257
"Rustin, Bayard, 1912-1987.",/agents/people/8258
"Schroeder, Mary Emily, 1912-1987.",/agents/people/8259
"Coombs, Clyde H. (Clyde Hamilton), 1912-1988",/agents/people/8260
"Blitch, Iris, 1912-1993.",/agents/people/8261
"Sulzberger, C. L. (Cyrus Leo), 1912-1993.",/agents/people/8262
"Seaborg, Glenn T. (Glenn Theodore), 1912-1999",/agents/people/8263
"Brower, David, 1912-2000",/agents/people/8264
"Daniel, Clifton, 1912-2000",/agents/people/8265
"Pike, Kenneth L. (Kenneth Lee), 1912-2000",/agents/people/8266
"Vaux, Henry J. (Henry James), 1912-2000",/agents/people/8267
"Mechem, E. L. (Edwin Leard), 1912-2002",/agents/people/8268
"Griffiths, Martha W. (Martha Wright), 1912-2003.",/agents/people/8269
"Griffiths, Martha Wright, 1912-2003.",/agents/people/8270
"Hoff, Syd, 1912-2004",/agents/people/8271
"Reuther, Victor G. (Victor George), 1912-2004",/agents/people/8272
"Davenport, Horace W. (Horace Willard), 1912-2005",/agents/people/8273
"Johnson, Lady Bird, 1912-2007.",/agents/people/8275
"Wirtz, Willard, 1912-2010",/agents/people/8276
"Arnold, Melvin Luxton, 1913-",/agents/people/8277
"Breckinbridge, John Bayne, 1913-",/agents/people/8278
"Brown, Elizabeth Gaspar, 1913-",/agents/people/8279
"Elving, Philip Juliber, 1913-",/agents/people/8280
"Gibbons, Delmar D., 1913-",/agents/people/8281
"Hoffa, James R. (James Riddle), 1913-",/agents/people/8282
"Hunter, Woodrow Wilson, 1913-",/agents/people/8283
"Kaplan, Ida Roettinger, 1913-",/agents/people/8284
"Larcom, Guy C. , 1913-",/agents/people/8285
"Meyer, Henry Joseph, 1913-",/agents/people/8286
"Nixon, Pat, 1913-",/agents/people/8287
"Schwarz, Fred, 1913-",/agents/people/8288
"Sharkey, Reginald, 1913-",/agents/people/8289
"Siney, Marion Celestia, 1913-",/agents/people/8290
"Stein, Eric (1913- )",/agents/people/8291
"Zander, Alvin Frederick, 1913-",/agents/people/8292
"Pike, James A. (James Albert), 1913-1969.",/agents/people/8293
"Bagwell, Paul Douglas, 1913-1973.",/agents/people/8294
"Tucker, Richard, 1913-1975.",/agents/people/8295
"Verwey, Willard Foster, 1913-1979.",/agents/people/8296
"Garroway, Dave, 1913-1982.",/agents/people/8297
"King, James Ferguson, 1913-1983.",/agents/people/8298
"Mazey, Emil, 1913-1983",/agents/people/8299
"Cohen, Wilbur J. (Wilbur Joseph), 1913-1987.",/agents/people/8300
"Rolvaag, Karl F., 1913-1990",/agents/people/8301
"Begin, Menachem, 1913-1992",/agents/people/8302
"Brandt, Willy, 1913-1992",/agents/people/8303
"Burdett, Winston, 1913-1993",/agents/people/8304
"Carrow, John, 1913-1995.",/agents/people/8306
"Kerr, Walter, 1913-1996",/agents/people/8307
"Rogers, William P. (William Pierce), 1913-2001",/agents/people/8308
"Talmadge, Herman E. (Herman Eugene), 1913-2002.",/agents/people/8309
"Willey, Gordon R. (Gordon Randolph), 1913-2002",/agents/people/8310
"Henry, Carl F. H. (Carl Ferdinand Howard), 1913-2003",/agents/people/8311
"Deakin, F. W. (Frederick William), 1913-2005.",/agents/people/8312
"Moore, Barrington, 1913-2005",/agents/people/8313
"Parks, Rosa, 1913-2005.",/agents/people/8314
"Sharkey, Reginald, 1913-2005.",/agents/people/8315
"Ford, Gerald R., 1913-2006.",/agents/people/8316
"Rouse, Irving, 1913-2006",/agents/people/8317
"Smathers, George A. (George Armistead), 1913-2007",/agents/people/8318
"Arthur, William Bolling, 1914-",/agents/people/8319
"Boggs, Thomas Hale, 1914-",/agents/people/8320
"Callahan, Mary, 1914-",/agents/people/8321
"Coleman, Mary S., 1914-",/agents/people/8322
"Coons, Dorothy H., 1914-",/agents/people/8323
"Davis, James McCoy, 1914-",/agents/people/8324
"Edwards, George, 1914-",/agents/people/8325
"Fitzpatrick, John J., 1914-",/agents/people/8326
"Hekman, Edward John, 1914-",/agents/people/8327
"Hiltner, W. A. (William Albert), 1914-",/agents/people/8328
"Hoffius, Stuart, 1914-",/agents/people/8329
"Kennedy, Frank R., 1914-",/agents/people/8330
"Kish, George, 1914-",/agents/people/8332
"Klinger, Robert B., 1914-",/agents/people/8333
"Lawrence, Luther E., 1914-",/agents/people/8334
"Leggat, Al, 1914-",/agents/people/8335
"Lesinski, John, 1914-",/agents/people/8336
"Morrison, William Angus, 1914-",/agents/people/8337
"Morton, Rogers C., 1914-",/agents/people/8338
"Peterson, Elly, 1914-",/agents/people/8339
"Pierpoint, Wilbur K., 1914-",/agents/people/8340
"Pierpont, Wilbur K., 1914-",/agents/people/8341
"Purdy, Edward, 1914-",/agents/people/8342
"Sloan, Herbert, 1914-",/agents/people/8343
"Wagner, John Addington, 1914-",/agents/people/8344
"Wilson, James T. (James Tinley), 1914-",/agents/people/8345
"Brown, Douglas S., 1914-1956.",/agents/people/8346
"Qāsim, Abd al-Karīm, 1914-1963.",/agents/people/8347
"Litchfield, Edward H. (Edward Harold), 1914-1968.",/agents/people/8348
"Mudge, James Maxwell, 1914-1970.",/agents/people/8350
"Silvera, Frank, 1914-1970.",/agents/people/8351
"Smith, Warren Lounsbury, 1914-1972.",/agents/people/8352
"Kleinman, Rose Parker, 1914-1977.",/agents/people/8353
"Wilson, James T. (James Tinley), 1914-1978.",/agents/people/8354
"Louis, Joe, 1914-1981.",/agents/people/8355
"Davenport, Fred M. (Fred Marshall), 1914-1982.",/agents/people/8356
"Parry, J. H. (John Horace), 1914-1982.",/agents/people/8357
"Perkins, John A. (John Alanson), 1914-1982",/agents/people/8358
"Miller, William E. (William Edward), 1914-1983",/agents/people/8359
"Hutchinson, J. Edward (Jesse Edward), 1914-1985",/agents/people/8360
"Roosevelt, Franklin D. (Franklin Delano), 1914-1988.",/agents/people/8361
"Kish, George, 1914-1989",/agents/people/8362
"Woods, John A., 1914-1989.",/agents/people/8363
"Dedijer, Vladimir, 1914-1990.",/agents/people/8364
"Spaulding, Albert C. (Albert Clanton), 1914-1990",/agents/people/8365
"Hersey, John, 1914-1993.",/agents/people/8366
"Salk, Jonas, 1914-1995.",/agents/people/8367
"Muskie, Edmund S., 1914-1996",/agents/people/8368
"Super, R. H. (Robert Henry), 1914-1996.",/agents/people/8369
"Burroughs, William S., 1914-1997",/agents/people/8370
"Allen, Glenn S., 1914-2001.",/agents/people/8371
"Coleman, Mary S. (Mary Stallings), 1914-2001",/agents/people/8372
"Fast, Howard, 1914-2003.",/agents/people/8373
"Lesinski, John, 1914-2005.",/agents/people/8374
"Wilkinson, Frank, 1914-2006",/agents/people/8375
"Peterson, Elly Maude, 1914-2008",/agents/people/8376
"Bohr, David F., 1915-",/agents/people/8377
"Bowles, George Edward, 1915-",/agents/people/8378
"Burks, Arthur W. (Arthur Walter), 1915-",/agents/people/8379
"Burnham, Donald Clemens, 1915-",/agents/people/8380
"Burns, Carolyn Sinelli, 1915-",/agents/people/8381
"Butterfield, Ira William, 1915-",/agents/people/8382
"Cash, William Levi, 1915-",/agents/people/8383
"Chapin, Roy Dikeman, 1915-",/agents/people/8384
"Clark, Frank Monroe, 1915-",/agents/people/8385
"Dempsey, John N., 1915-",/agents/people/8386
"Duff, Ivan Francis, 1915-",/agents/people/8387
"Eckstein, Alexander, 1915-",/agents/people/8388
"Elkuss, Mary, 1915-",/agents/people/8389
"Harrison, Gilbert A., 1915-",/agents/people/8390
"Hill, Helen, 1915-",/agents/people/8391
"Huebner, Gertrude, 1915-",/agents/people/8392
"Kaplan, Wilfred, 1915-",/agents/people/8393
"Lipscomb, Glenard Paul, 1915-",/agents/people/8394
"McCracken, Paul Winston, 1915-",/agents/people/8395
"McElrath, Ah Quon, 1915-",/agents/people/8396
"McIntyre, Thomas J., 1915-",/agents/people/8397
"Merillat, H. C. L. (Herbert Christian Laing), 1915-",/agents/people/8398
"Nathanson, Ben, 1915-",/agents/people/8399
"Robertson, James H. (James Holman), 1915-",/agents/people/8400
"Rockefeller, David, 1915-",/agents/people/8401
"Rosinger, Lawrence K. (Lawrence Kaelter), 1915-",/agents/people/8402
"Sancton, Thomas Wolfe, 1915-",/agents/people/8403
"Sass, Samuel, 1915-",/agents/people/8404
"Seashore, Stanley E. (Stanley Emanuel), 1915-",/agents/people/8405
"Stanczyk, Benjamin C. (Benjamin Conrad), 1915-",/agents/people/8406
"Washburn, Abbott McConnell, 1915-",/agents/people/8407
"Weeks, Robert P. (Robert Percy), 1915-",/agents/people/8408
"Yost, Lawrence, 1915-",/agents/people/8409
"Rosenberg, Ethel, 1915-1953.",/agents/people/8410
"Miller, Philip F. (Philip Fall), 1915-1970.",/agents/people/8411
"Tolles, Frederick Barnes, 1915-1975",/agents/people/8412
"Brownell, Lloyd E. (Lloyd Earl), 1915-1976",/agents/people/8413
"Brownell, Lloyd E., 1915-1976.",/agents/people/8414
"Eckstein, Alexander, 1915-1976",/agents/people/8415
"Montoya, Joseph Manuel, 1915-1978",/agents/people/8416
"Dayan, Moshe, 1915-1981.",/agents/people/8417
"Hosmer, Craig, 1915-1982",/agents/people/8418
"Muddy Waters, 1915-1983.",/agents/people/8419
"Franklin, C. L. (Clarence LaVaughn), 1915-1984.",/agents/people/8420
